sentence,ambiguous,reduced,post_rc_POS,surprisal
The child jumped completely past wounded <eos>,True,True,VBD,19.256317138671875
The child jumped completely past attracted <eos>,True,True,VBD,24.79486656188965
The child jumped completely past denied <eos>,True,True,VBD,22.090131759643555
The child jumped completely past happened <eos>,True,True,VBD,19.986555099487305
The child jumped completely past emerged <eos>,True,True,VBD,24.5090274810791
The child jumped completely past surrounded <eos>,True,True,VBD,21.5450496673584
The child jumped completely past seemed <eos>,True,True,VBD,21.042747497558594
The child jumped completely past traveled <eos>,True,True,VBD,24.404193878173828
The child jumped completely past responded <eos>,True,True,VBD,23.147497177124023
The child jumped completely past looked <eos>,True,True,VBD,21.244632720947266
The child jumped completely past landed <eos>,True,True,VBD,21.1700439453125
The child jumped completely past hoped <eos>,True,True,VBD,23.827375411987305
The child jumped completely past escaped <eos>,True,True,VBD,19.777612686157227
The child jumped completely past manufactured <eos>,True,True,VBD,28.01512336730957
The child jumped completely past pulled <eos>,True,True,VBD,23.191383361816406
The child jumped completely past resumed <eos>,True,True,VBD,23.404218673706055
The child jumped completely past demanded <eos>,True,True,VBD,21.254985809326172
The child jumped completely past acknowledged <eos>,True,True,VBD,21.681352615356445
The child jumped completely past disappeared <eos>,True,True,VBD,18.338733673095703
The child who was jumped completely past was <eos>,True,False,VBD,9.218099594116211
The child who was jumped completely past were <eos>,True,False,VBD,13.129070281982422
The child who was jumped completely past had <eos>,True,False,VBD,11.749720573425293
The child who was jumped completely past became <eos>,True,False,VBD,14.369058609008789
The child who was jumped completely past did <eos>,True,False,VBD,13.844048500061035
The child who was jumped completely past began <eos>,True,False,VBD,15.722954750061035
The child who was jumped completely past said <eos>,True,False,VBD,14.040096282958984
The child who was jumped completely past took <eos>,True,False,VBD,14.936829566955566
The child who was jumped completely past died <eos>,True,False,VBD,13.408282279968262
The child who was jumped completely past served <eos>,True,False,VBD,19.45869255065918
The child who was jumped completely past included <eos>,True,False,VBD,18.385339736938477
The child who was jumped completely past came <eos>,True,False,VBD,15.677990913391113
The child who was jumped completely past went <eos>,True,False,VBD,17.556543350219727
The child who was jumped completely past wrote <eos>,True,False,VBD,19.562511444091797
The child who was jumped completely past announced <eos>,True,False,VBD,19.21099281311035
The child who was jumped completely past appeared <eos>,True,False,VBD,16.831165313720703
The child who was jumped completely past remained <eos>,True,False,VBD,17.8419132232666
The child who was jumped completely past followed <eos>,True,False,VBD,16.604907989501953
The child who was jumped completely past gave <eos>,True,False,VBD,16.110057830810547
The child who was jumped completely past joined <eos>,True,False,VBD,19.236085891723633
The child who was jumped completely past reported <eos>,True,False,VBD,18.1018009185791
The child who was jumped completely past decided <eos>,True,False,VBD,17.408376693725586
The child who was jumped completely past added <eos>,True,False,VBD,20.438819885253906
The child who was jumped completely past closed <eos>,True,False,VBD,18.337671279907227
The child who was jumped completely past failed <eos>,True,False,VBD,17.559911727905273
The child who was jumped completely past lived <eos>,True,False,VBD,17.409902572631836
The child who was jumped completely past turned <eos>,True,False,VBD,20.65022087097168
The child who was jumped completely past wanted <eos>,True,False,VBD,19.846546173095703
The child who was jumped completely past attended <eos>,True,False,VBD,20.547931671142578
The child who was jumped completely past helped <eos>,True,False,VBD,18.2334041595459
The child who was jumped completely past grew <eos>,True,False,VBD,18.14875030517578
The child who was jumped completely past got <eos>,True,False,VBD,18.260921478271484
The child who was jumped completely past suffered <eos>,True,False,VBD,18.77437973022461
The child who was jumped completely past resulted <eos>,True,False,VBD,16.843475341796875
The child who was jumped completely past agreed <eos>,True,False,VBD,19.78882598876953
The child who was jumped completely past occurred <eos>,True,False,VBD,16.27569580078125
The child who was jumped completely past refused <eos>,True,False,VBD,18.67369270324707
The child who was jumped completely past showed <eos>,True,False,VBD,16.512435913085938
The child who was jumped completely past revealed <eos>,True,False,VBD,17.664697647094727
The child who was jumped completely past fell <eos>,True,False,VBD,16.267902374267578
The child who was jumped completely past argued <eos>,True,False,VBD,22.126869201660156
The child who was jumped completely past dropped <eos>,True,False,VBD,18.307647705078125
The child who was jumped completely past contributed <eos>,True,False,VBD,22.16289710998535
The child who was jumped completely past voted <eos>,True,False,VBD,20.974227905273438
The child who was jumped completely past declined <eos>,True,False,VBD,20.824369430541992
The child who was jumped completely past resigned <eos>,True,False,VBD,21.03904914855957
The child who was jumped completely past concluded <eos>,True,False,VBD,21.816673278808594
The child who was jumped completely past explained <eos>,True,False,VBD,21.2733211517334
The child who was jumped completely past participated <eos>,True,False,VBD,21.841806411743164
The child who was jumped completely past stopped <eos>,True,False,VBD,20.114276885986328
The child who was jumped completely past wounded <eos>,True,False,VBD,18.77432632446289
The child who was jumped completely past attracted <eos>,True,False,VBD,21.771846771240234
The child who was jumped completely past denied <eos>,True,False,VBD,19.214282989501953
The child who was jumped completely past happened <eos>,True,False,VBD,17.507539749145508
The child who was jumped completely past emerged <eos>,True,False,VBD,21.482624053955078
The child who was jumped completely past surrounded <eos>,True,False,VBD,22.004459381103516
The child who was jumped completely past seemed <eos>,True,False,VBD,18.07444953918457
The child who was jumped completely past traveled <eos>,True,False,VBD,23.343929290771484
The child who was jumped completely past responded <eos>,True,False,VBD,20.947206497192383
The child who was jumped completely past looked <eos>,True,False,VBD,17.70391273498535
The child who was jumped completely past landed <eos>,True,False,VBD,20.315847396850586
The child who was jumped completely past hoped <eos>,True,False,VBD,21.918766021728516
The child who was jumped completely past escaped <eos>,True,False,VBD,18.893295288085938
The child who was jumped completely past manufactured <eos>,True,False,VBD,26.092641830444336
The child who was jumped completely past pulled <eos>,True,False,VBD,22.112171173095703
The child who was jumped completely past resumed <eos>,True,False,VBD,22.434038162231445
The child who was jumped completely past demanded <eos>,True,False,VBD,20.444412231445312
The child who was jumped completely past acknowledged <eos>,True,False,VBD,20.109243392944336
The child who was jumped completely past disappeared <eos>,True,False,VBD,16.315780639648438
The child leapt completely past was <eos>,False,True,VBD,12.958823204040527
The child leapt completely past were <eos>,False,True,VBD,17.762252807617188
The child leapt completely past had <eos>,False,True,VBD,15.786409378051758
The child leapt completely past became <eos>,False,True,VBD,19.2496337890625
The child leapt completely past did <eos>,False,True,VBD,17.870662689208984
The child leapt completely past began <eos>,False,True,VBD,19.316837310791016
The child leapt completely past said <eos>,False,True,VBD,15.538692474365234
The child leapt completely past took <eos>,False,True,VBD,18.259552001953125
The child leapt completely past died <eos>,False,True,VBD,15.917511940002441
The child leapt completely past served <eos>,False,True,VBD,22.573699951171875
The child leapt completely past included <eos>,False,True,VBD,22.947734832763672
The child leapt completely past came <eos>,False,True,VBD,18.498491287231445
The child leapt completely past went <eos>,False,True,VBD,20.170791625976562
The child leapt completely past wrote <eos>,False,True,VBD,22.459810256958008
The child leapt completely past announced <eos>,False,True,VBD,22.669429779052734
The child leapt completely past appeared <eos>,False,True,VBD,19.918344497680664
The child leapt completely past remained <eos>,False,True,VBD,20.721040725708008
The child leapt completely past followed <eos>,False,True,VBD,17.389583587646484
The child leapt completely past gave <eos>,False,True,VBD,19.558250427246094
The child leapt completely past joined <eos>,False,True,VBD,20.382312774658203
The child leapt completely past reported <eos>,False,True,VBD,20.974679946899414
The child leapt completely past decided <eos>,False,True,VBD,19.115474700927734
The child leapt completely past added <eos>,False,True,VBD,21.832406997680664
The child leapt completely past closed <eos>,False,True,VBD,18.522865295410156
The child leapt completely past failed <eos>,False,True,VBD,20.44515037536621
The child leapt completely past lived <eos>,False,True,VBD,20.009014129638672
The child leapt completely past turned <eos>,False,True,VBD,20.98736000061035
The child leapt completely past wanted <eos>,False,True,VBD,21.363807678222656
The child leapt completely past attended <eos>,False,True,VBD,21.339099884033203
The child leapt completely past helped <eos>,False,True,VBD,21.035327911376953
The child leapt completely past grew <eos>,False,True,VBD,21.484027862548828
The child leapt completely past got <eos>,False,True,VBD,20.09328842163086
The child leapt completely past suffered <eos>,False,True,VBD,21.02060317993164
The child leapt completely past resulted <eos>,False,True,VBD,20.367063522338867
The child leapt completely past agreed <eos>,False,True,VBD,21.31140899658203
The child leapt completely past occurred <eos>,False,True,VBD,20.208688735961914
The child leapt completely past refused <eos>,False,True,VBD,21.765274047851562
The child leapt completely past showed <eos>,False,True,VBD,20.729541778564453
The child leapt completely past revealed <eos>,False,True,VBD,20.450464248657227
The child leapt completely past fell <eos>,False,True,VBD,18.288593292236328
The child leapt completely past argued <eos>,False,True,VBD,25.118928909301758
The child leapt completely past dropped <eos>,False,True,VBD,22.033977508544922
The child leapt completely past contributed <eos>,False,True,VBD,25.883403778076172
The child leapt completely past voted <eos>,False,True,VBD,25.193967819213867
The child leapt completely past declined <eos>,False,True,VBD,26.008939743041992
The child leapt completely past resigned <eos>,False,True,VBD,24.349754333496094
The child leapt completely past concluded <eos>,False,True,VBD,25.725656509399414
The child leapt completely past explained <eos>,False,True,VBD,22.401287078857422
The child leapt completely past participated <eos>,False,True,VBD,26.359203338623047
The child leapt completely past stopped <eos>,False,True,VBD,20.702251434326172
The child leapt completely past wounded <eos>,False,True,VBD,19.612728118896484
The child leapt completely past attracted <eos>,False,True,VBD,25.082164764404297
The child leapt completely past denied <eos>,False,True,VBD,24.096567153930664
